num,id,store,business,address,x,y,url
117,1848987928,성화새마을작은도서관,도서관,제주특별자치도 제주시 용해로 55,126.5031317,33.51223116,http://place.map.kakao.com/1848987928
118,309526616,신머들새마을작은도서관,도서관,제주특별자치도 서귀포시 서호남로 92-16,126.5197922,33.24800994,http://place.map.kakao.com/309526616
119,536181717,북소랑,도서관,제주특별자치도 서귀포시 일주동로 9185,126.5112304,33.24818234,http://place.map.kakao.com/536181717
120,154783345,서귀포 악기도서관,도서관,제주특별자치도 서귀포시 월드컵로 33,126.5104698,33.24660853,http://place.map.kakao.com/154783345
121,853179856,상상영어도서관,도서관,제주특별자치도 서귀포시 서호중앙로 55,126.5186105,33.25255138,http://place.map.kakao.com/853179856
122,8065114,재외동포재단 자료실,도서관,제주특별자치도 서귀포시 신중로 55,126.510526,33.25557995,http://place.map.kakao.com/8065114
123,17555144,국세공무원교육원 도서관,도서관,제주특별자치도 서귀포시 서호중로 19,126.5155903,33.2567187,http://place.map.kakao.com/17555144
124,10951375,한라도서관,도서관,제주특별자치도 제주시 오남로 221,126.5162735,33.47620144,http://place.map.kakao.com/10951375
125,8512348,제주한라도서관운영사업소,도서관,제주특별자치도 제주시 오남로 221,126.5162261,33.47621207,http://place.map.kakao.com/8512348
126,22579150,불기도서관,도서관,제주특별자치도 제주시 오남로 92,126.5173892,33.48765243,http://place.map.kakao.com/22579150
127,17035003,참꽃작은도서관,도서관,제주특별자치도 제주시 오라로16길 1,126.5167382,33.49404399,http://place.map.kakao.com/17035003
128,693701238,오라공설새마을작은도서관,도서관,제주특별자치도 제주시 공설로5길 4,126.517263,33.49798419,http://place.map.kakao.com/693701238
129,49560431,사평새마을작은도서관,도서관,제주특별자치도 제주시 사평4길 33,126.5126791,33.49022698,http://place.map.kakao.com/49560431
130,2017820581,제주스카우트새마을작은도서관,도서관,제주특별자치도 제주시 평전3길 34-1,126.5155112,33.50182174,http://place.map.kakao.com/2017820581
131,757809776,성짓골작은도서관,도서관,제주특별자치도 제주시 무근성1길 9,126.5188366,33.51484646,http://place.map.kakao.com/757809776
132,449571388,꿈틔움새마을작은도서관,도서관,제주특별자치도 서귀포시 서호남로 92-15,126.5236552,33.24958642,http://place.map.kakao.com/449571388
