num,id,store,business,address,x,y,url
318,7974960,신산초등학교,학교,제주특별자치도 서귀포시 성산읍 일주동로 5104,126.8755793,33.38165609,http://place.map.kakao.com/7974960
319,8406399,신산중학교,학교,제주특별자치도 서귀포시 성산읍 일주동로 5104,126.8751632,33.38102454,http://place.map.kakao.com/8406399
320,8145291,하도초등학교,학교,제주특별자치도 제주시 구좌읍 일주동로 3378,126.878498,33.51752454,http://place.map.kakao.com/8145291
321,9545904,하도초등학교 병설유치원,어린이집/유치원,제주특별자치도 제주시 구좌읍 일주동로 3378,126.8782742,33.5175135,http://place.map.kakao.com/9545904
322,7970292,수산초등학교,학교,제주특별자치도 서귀포시 성산읍 수시로 9,126.8852856,33.44738604,http://place.map.kakao.com/7970292
323,9955056,수산초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 성산읍 수시로 9,126.8852641,33.44739053,http://place.map.kakao.com/9955056
324,11192621,온평초등학교,학교,제주특별자치도 서귀포시 성산읍 일주동로 4740,126.8966851,33.40824797,http://place.map.kakao.com/11192621
325,9268438,온평초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 성산읍 일주동로 4740,126.8967711,33.40823001,http://place.map.kakao.com/9268438
326,11527619,시흥초등학교,학교,제주특별자치도 서귀포시 성산읍 시흥상동로 113,126.8954471,33.47962575,http://place.map.kakao.com/11527619
327,9183618,시흥초등학교 병설유치원,어린이집/유치원,제주특별자치도 서귀포시 성산읍 시흥상동로 113,126.8962093,33.47920083,http://place.map.kakao.com/9183618
